,date,ConsumerPriceIndexAllItems
817,2023-03-01,0.3310729956123049
818,2023-04-01,0.50590386832584
819,2023-05-01,0.251843501020241
820,2023-06-01,0.322891423648645
821,2023-07-01,0.1907515019222699
822,2023-08-01,0.436715506835353
823,2023-09-01,0.2485131552376499
824,2023-10-01,-0.0383379522984981
825,2023-11-01,-0.201513954841356
826,2023-12-01,-0.0993320327893392
827,2024-01-01,0.544750379793042
828,2024-02-01,0.618967177555072
829,2024-03-01,0.646416993742063
